RecSys|Builds a recommender system using TensorFlow|59|59|35|NO LICENSE|0|40.529278|Jupyter Notebook|{'Jupyter Notebook': 93.99, 'Python': 6.01}
How_to_make_a_tensorflow_image_classifier_LIVE||56|56|64|NO LICENSE|3|40.52635|Jupyter Notebook|{'Jupyter Notebook': 100.0}
tensorflow_practice|tensorflow的一些实战练习|31|31|16|NO LICENSE|0|40.49499|Python|{'Python': 96.42, 'Jupyter Notebook': 3.58}
Interaction-networks_tensorflow|Tensorflow Implementation of Interaction Networks for Learning about Objects, Relations and Physics|85|85|15|MIT License|2|40.441025|Python|{'Python': 100.0}
VAE_tensorflow|Variational autoencoder in Tensorflow |58|58|12|NO LICENSE|0|40.430496|Python|{'Python': 100.0}
YOLO_tensorflow|YOLO v1 implentation in tensorflow, with training, testing and video features.|35|35|19|NO LICENSE|3|42.272526|Python|{'Python': 100.0}
Google-Neural-Machine-Translation-GNMT|It is a tensorflow implementation of GNMT|96|96|36|NO LICENSE|2|42.211544|Python|{'Python': 100.0}
chess-alpha-zero|Chess reinforcement learning by AlphaGo Zero methods.|1089|1089|210|MIT License|39|42.19707|Jupyter Notebook|{'Jupyter Notebook': 76.56, 'Python': 23.43, 'Batchfile': 0.01}
Language-Modeling-GatedCNN|"Tensorflow implementation of ""Language Modeling with Gated Convolutional Networks"""|172|172|70|NO LICENSE|7|42.193485|Python|{'Python': 100.0}
neural-chatbot|A chatbot based on seq2seq architecture done with tensorflow.|168|168|73|NO LICENSE|6|42.17054|Python|{'Python': 100.0}
text-gan-tensorflow|TensorFlow GAN implementation using Gumbel Softmax|61|61|22|MIT License|2|42.133804|Python|{'Python': 100.0}
tensorflow-phased-lstm|Phased LSTM: Accelerating Recurrent Network Training for Long or Event-based Sequences (NIPS 2016) - Tensorflow 1.0|94|94|17|MIT License|4|42.124275|Python|{'Python': 100.0}
speech-to-text-wavenet|Speech-to-Text-WaveNet : End-to-end sentence level English speech recognition based on DeepMind's WaveNet and tensorflow|2417|2417|478|Apache License 2.0|63|42.121056|Python|{'Python': 100.0}
TF_Deformable_Net|Deformable convolution net on Tensorflow|60|60|27|MIT License|11|42.110245|Python|{'Python': 79.01, 'C++': 17.31, 'C': 1.16, 'Jupyter Notebook': 1.08, 'Shell': 0.91, 'Cuda': 0.52, 'Makefile': 0.01}
Tensorflow-siamese||38|38|17|NO LICENSE|4|42.08128|Python|{'Python': 100.0}
Faster-RCNN-TensorFlow-Python3.5|Tensorflow Faster R-CNN for Windows and Python 3.5|54|54|42|MIT License|20|42.065395|Jupyter Notebook|{'Jupyter Notebook': 88.48, 'Python': 7.65, 'Matlab': 2.0, 'Lua': 0.68, 'C++': 0.68, 'C': 0.48, 'Shell': 0.03, 'Makefile': 0.01}
tf-lstm-char-cnn|tensorflow rewrite of Yoon Kim's lstm-char-cnn|159|159|70|MIT License|5|42.055965|Python|{'Python': 100.0}
GRU4Rec_TensorFlow|TensorFlow implemenation of GRu4Rec model|33|33|33|NO LICENSE|3|41.968143|Python|{'Python': 100.0}
deeplab_v3|Tensorflow Implementation of the Semantic Segmentation DeepLab_V3 CNN|175|175|67|MIT License|2|41.938606|Python|{'Python': 91.27, 'Jupyter Notebook': 8.73}
squeezeDet|A tensorflow implementation for SqueezeDet, a convolutional neural network for object detection.|493|493|227|"BSD 2-Clause ""Simplified"" License"|58|41.934376|Python|{'Python': 78.81, 'C++': 18.98, 'Shell': 2.13, 'Makefile': 0.07}
jupyter_tfbook|Jupyter Notebooks for TensorFlow Book|46|46|28|Apache License 2.0|0|41.924904|Jupyter Notebook|{'Jupyter Notebook': 100.0}
cnn_lstm_ctc_ocr|Tensorflow-based  CNN+LSTM trained with CTC-loss for OCR|150|150|72|GNU General Public License v3.0|6|41.892868|Python|{'Python': 98.57, 'Makefile': 1.43}
clojure-tensorflow|An extremely light layer over TensorFlow's Java api|73|73|13|Eclipse Public License 1.0|2|41.884895|Clojure|{'Clojure': 100.0}
tensorflow-CNN-CIFAR-10||27|27|28|NO LICENSE|0|41.882366|Python|{'Python': 100.0}
tensorflow-forward-ad|Forward-mode Automatic Differentiation for TensorFlow|112|112|14|MIT License|2|41.86202|Python|{'Python': 99.8, 'Shell': 0.2}
DRL-FlappyBird|Playing Flappy Bird Using Deep Reinforcement Learning (Based on Deep Q Learning DQN using Tensorflow)|348|348|251|NO LICENSE|3|41.837364|Python|{'Python': 100.0}
yolo-tf|TensorFlow implementation of the YOLO (You Only Look Once)|170|170|65|GNU Lesser General Public License v3.0|11|41.830975|Python|{'Python': 100.0}
AMSGrad-Tensorflow|"Simple Tensorflow implementation of ""On the Convergence of Adam and Beyond"" (ICLR 2018)"|53|53|17|MIT License|0|41.827595|Python|{'Python': 100.0}
pro-deep-learning-w-tensorflow|Source code for 'Pro Deep Learning with TensorFlow' by Santanu Pattanayak|38|38|33|Other|0|41.822144|Jupyter Notebook|{'Jupyter Notebook': 100.0}
tensorflow-GANs|各类GAN综合在一起，借鉴了hwalsuklee大神的|39|39|18|NO LICENSE|0|41.74715|Python|{'Python': 100.0}
TensorFlowTalks|TensorFlow Meetup Talks|49|49|18|NO LICENSE|0|41.723824|Jupyter Notebook|{'Jupyter Notebook': 99.93, 'Python': 0.07}
tensorflow-java|Tensorflow Java examples|38|38|17|MIT License|0|41.699806|Java|{'Java': 86.92, 'Shell': 13.08}
Attention-ocr-Chinese-Version| Attention OCR Based On Tensorflow |62|62|24|NO LICENSE|7|41.69894|Python|{'Python': 100.0}
Focal-Loss-implement-on-Tensorflow|"The implementation of focal loss proposed on ""Focal Loss for Dense Object Detection"" by KM He and support for multi-label dataset."|85|85|22|Apache License 2.0|6|41.69582|Python|{'Python': 100.0}
tensorflow-image-wavenet|This is a TensorFlow implementation of the WaveNet generative neural network architecture https://deepmind.com/blog/wavenet-generative-model-raw-audio/ for image generation.|105|105|15|MIT License|1|41.67569|Python|{'Python': 100.0}
CADL|"Course materials/Homework materials for the FREE MOOC course on ""Creative Applications of Deep Learning w/ Tensorflow"" #CADL"|1115|1115|624|Apache License 2.0|15|41.66845|Jupyter Notebook|{'Jupyter Notebook': 98.77, 'Python': 1.23, 'Shell': 0.0}
tensorflow-ctc-speech-recognition|Application of Connectionist Temporal Classification (CTC) for Speech Recognition (Tensorflow 1.0).|67|67|19|Apache License 2.0|0|41.662884|Python|{'Python': 100.0}
CapsNet-tensorflow|"With reconstruct, capsule representation, adversarial experiments. Implementation of NIPS2017 paper ""Dynamic Routing Between Capsules"" in tensorflow. "|61|61|19|MIT License|0|41.66208|Python|{'Python': 99.09, 'Shell': 0.91}
dnn_tensorflow_cpp|This project is a simple deep neural network trained using only TensorFlow C++.|61|61|19|NO LICENSE|1|41.63678|C++|{'C++': 90.17, 'Python': 4.96, 'CMake': 4.87}
FaceRecognition|Webcam face recognition using tensorflow and opencv|60|60|40|MIT License|0|41.61574|Python|{'Python': 100.0}
sketch-code|Keras model to generate HTML code from hand-drawn website mockups. Implements an image captioning architecture to drawn source images.|1448|1448|184|NO LICENSE|5|41.584652|Python|{'Python': 99.07, 'Shell': 0.93}
topically-driven-language-model|Tensorflow code to train TDLM|68|68|23|Apache License 2.0|1|41.584137|Python|{'Python': 98.19, 'Shell': 1.81}
tensorflow-stock-index||41|41|22|NO LICENSE|4|41.558712|Python|{'Python': 99.96, 'Shell': 0.04}
Free-Tensorflow-Books|A curated collection of free Tensorflow related eBooks|24|24|30|NO LICENSE|0|41.55333||{}
reinforcement-learning|Implementation of Reinforcement Learning Algorithms. Python, OpenAI Gym, Tensorflow. Exercises and Solutions to accompany Sutton's Book and David Silver's course.|6797|6797|2289|MIT License|63|41.44779|Jupyter Notebook|{'Jupyter Notebook': 97.08, 'Python': 2.92}
Adversarial-Learning-for-Neural-Dialogue-Generation-in-Tensorflow|Adversarial-Learning-for-Neural-Dialogue-Generation-in-Tensorflow|109|109|56|NO LICENSE|11|41.439697|Python|{'Python': 100.0}
face-transfer-tensorflow|Face transfer with Neural Network using tensorflow|74|74|17|NO LICENSE|2|41.416977|Python|{'Python': 100.0}
tensorflow_ios||17|17|23|Apache License 2.0|0|41.379684|C++|{'C++': 53.64, 'Python': 29.99, 'Jupyter Notebook': 5.78, 'HTML': 4.88, 'TypeScript': 2.44, 'C': 1.13, 'Protocol Buffer': 0.75, 'Shell': 0.56, 'Java': 0.37, 'CMake': 0.22, 'JavaScript': 0.12, 'Objective-C++': 0.1, 'Objective-C': 0.02, 'CSS': 0.0}
DCGAN-Tensorflow|A Tensorflow implementation of Deep Convolutional Generative Adversarial Networks trained on Fashion-MNIST, CIFAR-10, etc.|45|45|15|MIT License|1|41.33104|Python|{'Python': 100.0}
five-video-classification-methods|Code that accompanies my blog post outlining five video classification methods in Keras and TensorFlow|394|394|197|MIT License|13|41.29019|Python|{'Python': 100.0}
ResNeXt-in-tensorflow|This is an implementation of ResNeXt (by Xie et al.) in tensorflow|65|65|22|NO LICENSE|8|41.284374|Python|{'Python': 100.0}
tensorflow-ue4-examples|Drag and drop Unreal Engine TensorFlow examples repository|80|80|16|MIT License|4|41.26878|Python|{'Python': 100.0}
factorizer|Matrix factorization using TensorFlow|44|44|19|NO LICENSE|1|41.26698|Python|{'Python': 100.0}
AssociativeRetrieval|TensorFlow implementation of Fast Weights|125|125|17|Apache License 2.0|2|41.252617|Python|{'Python': 100.0}
ClockworkRNN|Clockwork RNN in TensorFlow|44|44|17|NO LICENSE|3|41.179474|Python|{'Python': 100.0}
Facebook-Messenger-Bot|Facebook chatbot that I trained to talk like me using Seq2Seq|324|324|117|NO LICENSE|10|41.16623|Python|{'Python': 91.69, 'JavaScript': 8.31}
tensorflow_export_cpp_example|Tutorial for how to export your tensorflow models in python to C++|68|68|17|NO LICENSE|4|41.125866|PureBasic|{'PureBasic': 81.46, 'Python': 13.02, 'C++': 5.52}
tensorflow-class-activation-mapping|Learning Deep Features for Discriminative Localization (2016)|51|51|19|MIT License|0|41.11344|Python|{'Python': 91.53, 'Lua': 8.47}
gail-tf|Tensorflow implementation of generative adversarial imitation learning|102|102|29|MIT License|0|41.11303|Python|{'Python': 100.0}
insuranceQA-cnn-lstm|tensorflow and theano cnn code for insurance QA(question Answer matching)|375|375|222|NO LICENSE|18|41.110397|Python|{'Python': 100.0}
DocumentClassification|This code implements a simple CNN model for document classification with tensorflow.|96|96|57|NO LICENSE|2|41.10652|Python|{'Python': 100.0}
tensorflow-vgg|A VGG-19 implementation using Tensorflow|24|24|19|NO LICENSE|3|41.06054|Python|{'Python': 100.0}
installTensorFlowTX2|Install TensorFlow on the NVIDIA Jetson TX2 Development Kit|109|109|70|MIT License|7|41.054405|Shell|{'Shell': 100.0}
gradient_boosting_tensorflow_xgboost|Benchmarking Gradient Boosting in TensorFlow and XGBoost|56|56|18|NO LICENSE|0|41.051205|Python|{'Python': 100.0}
CarND-Alexnet-Feature-Extraction|This lab guides you through using AlexNet and TensorFlow to build a feature extraction network.|83|83|397|MIT License|4|41.0507|Python|{'Python': 100.0}
nasnet-tensorflow|A nasnet in tensorflow|36|36|16|Apache License 2.0|0|41.01305|Python|{'Python': 98.86, 'Shell': 1.14}
How-to-Use-Tensorflow-for-Time-Series-Live-||104|104|54|NO LICENSE|3|41.01134|Jupyter Notebook|{'Jupyter Notebook': 100.0}
YOLO-Object-Detection-Tensorflow|YOLO: Real-Time Object Detection using Tensorflow and easy to use|35|35|22|MIT License|2|40.97382|Python|{'Python': 100.0}
SampleRNN|Tensorflow implementation of SampleRNN|33|33|19|GNU Lesser General Public License v3.0|2|40.849148|Python|{'Python': 99.07, 'Shell': 0.93}
DaNet-Tensorflow|"Tensorflow implementation of ""Speaker-independent Speech Separation with Deep Attractor Network"""|37|37|21|MIT License|5|40.80391|Python|{'Python': 96.73, 'Shell': 3.27}
seq2seq-signal-prediction|Signal prediction with a Sequence-to-Sequence (seq2seq) Recurrent Neural Network (RNN) model in TensorFlow - Guillaume Chevalier|381|381|126|MIT License|5|40.80289|Jupyter Notebook|{'Jupyter Notebook': 90.58, 'Python': 9.42}
hourglasstensorlfow|Tensorflow implementation of Stacked Hourglass Networks for Human Pose Estimation |158|158|55|NO LICENSE|25|40.770493|Python|{'Python': 100.0}
bayesgan|Tensorflow code for the Bayesian GAN (https://arxiv.org/abs/1705.09558) (NIPS 2017)|878|878|135|Other|6|40.72951|Jupyter Notebook|{'Jupyter Notebook': 63.37, 'Python': 36.63}
sagemaker-tensorflow-containers|This support code is used for making the TensorFlow framework run on Amazon SageMaker.|51|51|19|Apache License 2.0|4|40.72017|Python|{'Python': 100.0}
TensorFlow-Object-Detection-API-Tutorial-Train-Multiple-Objects-Windows-10|How to train a TensorFlow Object Detection Classifier for multiple object detection on Windows|313|313|110|NO LICENSE|29|40.715435|Python|{'Python': 100.0}
tf_tutorial_plus|Tutorials for TensorFlow APIs the official documentation doesn't cover|196|196|52|NO LICENSE|4|40.70595|Jupyter Notebook|{'Jupyter Notebook': 100.0}
ABCNN|Implementation of ABCNN(Attention-Based Convolutional Neural Network) on Tensorflow|129|129|63|NO LICENSE|3|40.692295|Python|{'Python': 100.0}
expressive_tacotron|Tensorflow Implementation of Expressive Tacotron|120|120|16|NO LICENSE|4|40.637104|Python|{'Python': 100.0}
tensorflow-densenet|Tensorflow-DenseNet with ImageNet Pretrained Models|50|50|13|Apache License 2.0|3|40.609528|Python|{'Python': 100.0}
Free-Tensorflow|Tensorflow 免费中文视频教程，开源代码，免费书籍.|44|44|14|Apache License 2.0|0|40.593044||{}
kubeflow|Machine Learning Toolkit for Kubernetes|3723|3723|450|Apache License 2.0|209|40.576275|Python|{'Python': 60.32, 'Go': 12.35, 'Shell': 9.74, 'HTML': 7.43, 'Makefile': 7.4, 'CSS': 2.76}
tensorflowML||14|14|10|NO LICENSE|0|40.542137|Jupyter Notebook|{'Jupyter Notebook': 99.89, 'Python': 0.11}
LeNet-in-Tensorflow|Implementation of the LeNet-5 deep neural network model in Tensorflow. https://www.youtube.com/watch?v=ixkpBmKRZDw|17|17|29|NO LICENSE|1|40.54202|Jupyter Notebook|{'Jupyter Notebook': 100.0}
TensorPy|Easy Image Classification with TensorFlow|33|33|26|MIT License|1|40.53978|Python|{'Python': 94.08, 'Shell': 5.92}
tensorflowbook|tensorflow教程每个章节的源码|19|19|14|NO LICENSE|1|40.53656|Python|{'Python': 100.0}
RecSys|Builds a recommender system using TensorFlow|59|59|35|NO LICENSE|0|40.52932|Jupyter Notebook|{'Jupyter Notebook': 93.99, 'Python': 6.01}
How_to_make_a_tensorflow_image_classifier_LIVE||56|56|64|NO LICENSE|3|40.51868|Jupyter Notebook|{'Jupyter Notebook': 100.0}
tensorflow_practice|tensorflow的一些实战练习|31|31|16|NO LICENSE|0|40.495026|Python|{'Python': 96.42, 'Jupyter Notebook': 3.58}
Interaction-networks_tensorflow|Tensorflow Implementation of Interaction Networks for Learning about Objects, Relations and Physics|85|85|15|MIT License|2|40.464718|Python|{'Python': 100.0}
VAE_tensorflow|Variational autoencoder in Tensorflow |58|58|12|NO LICENSE|0|40.431335|Python|{'Python': 100.0}
Perfect-TensorFlow|TensorFlow C API Class Wrapper in Server Side Swift.|139|139|11|Apache License 2.0|0|40.36483|Swift|{'Swift': 99.64, 'C': 0.28, 'Shell': 0.08}
tf-slim-mnist|MNIST tutorial with Tensorflow Slim (tf-slim)|63|63|32|Apache License 2.0|0|40.34735|Python|{'Python': 100.0}
LightRNN-NIPS2016-Tensorflow_code|"The tensorflow implementation of NIPS2016 paper ""LightRNN: Memory and Computation-Efficient Recurrent Neural Networks"" (https://arxiv.org/abs/1610.09893)"|53|53|34|NO LICENSE|2|40.339935||{}
keras-rl|Deep Reinforcement Learning for Keras.|2615|2615|635|MIT License|67|40.29067|Python|{'Python': 100.0}
tensorfuse|Common interface for Theano, CGT, and TensorFlow|236|236|17|NO LICENSE|1|40.23062|Python|{'Python': 100.0}
ConvLSTMCell-tensorflow|ConvLSTMCell for TensorFlow|47|47|15|MIT License|1|40.225418|Python|{'Python': 100.0}
deep_q|Deep reinforcement learning with TensorFlow|49|49|20|Apache License 2.0|0|40.221344|Python|{'Python': 99.48, 'Shell': 0.52}
pythonml|Artificial neural network classes and tools in Python and TensorFlow.|62|62|77|MIT License|0|40.19193|Python|{'Python': 100.0}
DiscoGAN-Tensorflow|An implementation of DiscoGAN in tensorflow|77|77|14|MIT License|1|40.18193|Python|{'Python': 100.0}
deepdetect|Deep Learning API and Server in C++11 with Python bindings and support for Caffe, Tensorflow, XGBoost and TSNE|1545|1545|374|Other|56|40.16665|C++|{'C++': 75.39, 'Shell': 18.99, 'CMake': 2.61, 'Python': 1.56, 'C': 1.13, 'M4': 0.32}
tensorflow_mnist_ram|"An attempt to implement the recurrent attention model (RAM) from ""Recurrent Models of Visual Attention"" (Mnih+ 2014)"|42|42|18|MIT License|4|40.16078|Python|{'Python': 100.0}
keras-js|Run Keras models in the browser, with GPU support using WebGL|4078|4078|391|MIT License|71|40.148594|JavaScript|{'JavaScript': 96.27, 'GLSL': 2.15, 'HTML': 1.09, 'Python': 0.49}
tensorflow-face-object-detector-tutorial|How to train a Tensorflow face object detection model|31|31|27|NO LICENSE|0|40.12598|Python|{'Python': 83.34, 'Shell': 16.66}
word2vec-tensorflow|in progress|37|37|20|NO LICENSE|2|40.125526|Python|{'Python': 100.0}
solving-minesweeper-by-tensorflow|Tensorflow solve minesweeper|59|59|13|NO LICENSE|0|40.120354|Python|{'Python': 100.0}
k8s-tensorflow||57|57|16|NO LICENSE|7|40.108376|Shell|{'Shell': 100.0}
MPCNN-sentence-similarity-tensorflow|Multi-Perspective Sentence Similarity Modeling with Convolution Neural Networks论文实现|43|43|18|NO LICENSE|5|40.10038|Python|{'Python': 93.99, 'Perl': 6.01}
jpmml-tensorflow|Java library and command-line application for converting TensorFlow models to PMML|43|43|13|GNU Affero General Public License v3.0|4|40.088684|Java|{'Java': 88.64, 'Python': 11.36}
MusicGenerator|Experiment diverse Deep learning models for music generation with TensorFlow|159|159|49|Apache License 2.0|5|40.08826|Python|{'Python': 100.0}
python-machine-learning-book-2nd-edition|"The ""Python Machine Learning (2nd edition)"" book code repository and info resource"|1208|1208|563|MIT License|10|40.05158|Jupyter Notebook|{'Jupyter Notebook': 99.39, 'Python': 0.6, 'HTML': 0.01, 'Shell': 0.0, 'CSS': 0.0}
Chinese_poem_generator|唐诗生成器，有详细说明|119|119|50|GNU General Public License v3.0|2|40.036373|Python|{'Python': 100.0}
trpo|Trust Region Policy Optimization with TensorFlow and OpenAI Gym|169|169|49|MIT License|0|40.017742|Jupyter Notebook|{'Jupyter Notebook': 99.28, 'Python': 0.72}
handwriting-synthesis|Handwriting Synthesis with RNNs ✏️|495|495|86|NO LICENSE|5|40.00285|Python|{'Python': 100.0}
social-lstm-tf|Tensorflow implementation of the Social LSTM model|57|57|32|GNU General Public License v3.0|9|39.999043|Python|{'Python': 91.78, 'Matlab': 8.22}
crack_captcha|破解英文数字验证码|72|72|56|NO LICENSE|0|39.987877|Python|{'Python': 100.0}
dilated-cnn-ner|Dilated CNNs for NER in TensorFlow|113|113|24|NO LICENSE|6|39.920265|Python|{'Python': 95.15, 'Shell': 4.85}
Keras-FCN|Keras-tensorflow implementation of Fully Convolutional Networks for Semantic Segmentation（Unfinished）|360|360|170|MIT License|42|39.913765|Python|{'Python': 100.0}
hred-attention-tensorflow|An extension on the Hierachical Recurrent Encoder-Decoder for Generative Context-Aware Query Suggestion, our implementation is in Tensorflow and uses an attention mechanism.|31|31|20|NO LICENSE|3|39.902294|Python|{'Python': 80.53, 'Jupyter Notebook': 19.31, 'Shell': 0.16, 'Forth': 0.01}
VQG-tensorflow|Visual Question Generation in Tensorflow|41|41|13|NO LICENSE|0|39.87983|Python|{'Python': 100.0}
Text_Summarization_with_Tensorflow|Implementation of a seq2seq model for summarization of textual data. Demonstrated on amazon reviews, github issues and news articles. |99|99|12|MIT License|2|39.86669|Jupyter Notebook|{'Jupyter Notebook': 83.36, 'Python': 16.64}
tensorflow-lstm-sin|TensorFlow 1.3 experiment with LSTM (and GRU) RNNs for sine prediction|38|38|18|NO LICENSE|0|39.86139|Python|{'Python': 100.0}
My-TensorFlow-tutorials|TensorFlow 学习笔记和分享|24|24|23|NO LICENSE|1|39.85737|Python|{'Python': 100.0}
cutkum|Thai Word-Segmentation with LSTM in Tensorflow|117|117|23|MIT License|0|39.854855|Python|{'Python': 100.0}
TF-rex|Play Google Chrome's T-rex game with TensorFlow|245|245|39|MIT License|0|39.836533|JavaScript|{'JavaScript': 60.27, 'HTML': 20.04, 'Python': 18.08, 'CSS': 1.61}
LapSRN-tensorflow|"Tensorflow implementation of the paper ""Deep Laplacian Pyramid Networks for Fast and Accurate Super-Resolution"" "|43|43|17|Apache License 2.0|0|39.81888|Python|{'Python': 100.0}
tensorflow-image-classification|Generic image classification using a simple tensorflow neural network |20|20|11|NO LICENSE|4|34.21132|Python|{'Python': 100.0}
models|Pretrained models for TFLearn and TensorFlow|47|47|15|MIT License|4|34.196312|Python|{'Python': 100.0}
TensorFlow_TimeSeries_RNN_MapR|TensorFlow code from my blog post https://mapr.com/blog/deep-learning-tensorflow/|25|25|15|NO LICENSE|1|34.188606|Jupyter Notebook|{'Jupyter Notebook': 100.0}
S2VT|Tensorflow implement of paper: Sequence to Sequence: Video to Text|53|53|28|NO LICENSE|12|34.16102|Python|{'Python': 99.71, 'Shell': 0.29}
Deep-Learning-21-Examples|《21个项目玩转深度学习———基于TensorFlow的实践详解》配套代码|1640|1640|462|NO LICENSE|3|34.13995|Python|{'Python': 91.56, 'Jupyter Notebook': 2.34, 'JavaScript': 2.11, 'HTML': 1.59, 'Shell': 1.11, 'Matlab': 0.67, 'CSS': 0.44, 'HCL': 0.15, 'Makefile': 0.03}
Keras-Tutorials|Simple tutorials using Keras Framework|175|175|83|NO LICENSE|1|34.102135|Jupyter Notebook|{'Jupyter Notebook': 96.42, 'Python': 3.58}
AAE-tensorflow|Tensorflow implementation of Adversarial Autoencoders (https://arxiv.org/abs/1511.05644)|30|30|8|GNU General Public License v3.0|1|34.066994|Python|{'Python': 100.0}
CrackCaptcha|Crack Captcha Using TensorFlow|23|23|9|NO LICENSE|1|34.04996|Python|{'Python': 100.0}
TransE|A TensorFlow implementation of TransE model|30|30|18|NO LICENSE|0|34.030785|Python|{'Python': 97.67, 'Shell': 2.33}
tensorflow_tmva|A proof of concept adapter to use Google's TensorFlow in place of ROOT's TMVA.|29|29|7|GNU General Public License v2.0|7|34.03076|Python|{'Python': 100.0}
SubCNN_TF|A tensorflow implementation of SubCNN (working progress)|25|25|18|NO LICENSE|2|33.99508|Python|{'Python': 80.59, 'C++': 17.76, 'Cuda': 1.23, 'Shell': 0.41, 'Makefile': 0.02}
treernn|Recurrent Neural Networks with tree structure in Tensorflow|64|64|25|NO LICENSE|0|33.949978|Python|{'Python': 99.57, 'Shell': 0.43}
tensorflow-keras-docker|Tensorflow + Keras as a Docker container for local experiments|15|15|12|MIT License|0|33.89093||{}
demon|DeMoN: Depth and Motion Network|228|228|89|GNU General Public License v3.0|18|33.88378|C++|{'C++': 49.65, 'Python': 47.19, 'Shell': 1.66, 'CMake': 1.5}
HyperFace-TensorFlow-implementation|HyperFace|21|21|16|NO LICENSE|4|33.867287|Python|{'Python': 100.0}
Adversarial_Video_Generation|"A TensorFlow Implementation of ""Deep Multi-Scale Video Prediction Beyond Mean Square Error"" by Mathieu, Couprie & LeCun."|453|453|126|MIT License|18|33.862682|Python|{'Python': 100.0}
tensorflow-AlexNet|An implementment of AlexNet with TensorFlow|23|23|10|NO LICENSE|0|33.86064|Python|{'Python': 100.0}
skip-thought-tf|An implementation of skip-thought vectors in Tensorflow|63|63|25|MIT License|4|33.826614|Python|{'Python': 100.0}
deepSpeech|End-to-end speech recognition using distributed TensorFlow|45|45|28|"BSD 3-Clause ""New"" or ""Revised"" License"|3|33.81945|Python|{'Python': 98.73, 'Shell': 1.27}
multi-class-text-classification-cnn-rnn|Classify Kaggle San Francisco Crime Description into 39 classes. Build the model with CNN, RNN (GRU and LSTM) and Word Embeddings on Tensorflow.|404|404|201|Apache License 2.0|27|33.813164|Python|{'Python': 100.0}
tensorflow-docker||8|8|12|NO LICENSE|0|33.74249|Jupyter Notebook|{'Jupyter Notebook': 98.64, 'Python': 0.79, 'Shell': 0.57}
tensorflow-predictor-cpp|tensorflow prediction using c++ api|27|27|9|NO LICENSE|1|33.734375|Python|{'Python': 67.22, 'C++': 25.35, 'CMake': 7.43}
EBGAN.tensorflow|Tensorflow implementation of Energy Based Generative Adversarial Networks (EBGAN)|20|20|8|MIT License|1|33.728653|Python|{'Python': 100.0}
Tensorflow-windows-dll|Compiled tensorflow.lib and tensorflow.dll on windows 7.|26|26|7|NO LICENSE|5|33.70289|C++|{'C++': 74.66, 'Python': 24.3, 'C': 0.44, 'Objective-C++': 0.16, 'Shell': 0.14, 'CMake': 0.13, 'Makefile': 0.09, 'Java': 0.05, 'Objective-C': 0.02, 'Ruby': 0.01, 'HTML': 0.0}
Fabrik|:factory: Collaboratively build, visualize, and design neural nets in browser|844|844|179|GNU General Public License v3.0|36|33.667694|Python|{'Python': 61.19, 'JavaScript': 35.0, 'CSS': 2.69, 'Shell': 0.93, 'HTML': 0.18}
rostensorflow|TensorFlow ImageNet demo using ROS sensor_msgs/Image|32|32|32|Apache License 2.0|2|33.64474|Python|{'Python': 100.0}
NER-LSTM-CRF|An easy-to-use named entity recognition (NER) toolkit, implemented the Bi-LSTM+CRF model in tensorflow.|186|186|68|NO LICENSE|2|33.64386|Python|{'Python': 100.0}
human-motion-prediction|Simple baselines and RNNs for predicting human motion in tensorflow. Presented at CVPR 17.|106|106|38|MIT License|3|33.59672|Python|{'Python': 100.0}
densenet-tensorflow|A clean densenet in tensorflow|19|19|8|Apache License 2.0|0|33.573368|Python|{'Python': 100.0}
TensorGraphX|A tensorflow library for building all kinds of models|65|65|19|Apache License 2.0|1|33.56591|Python|{'Python': 99.89, 'Shell': 0.11}
A-Recsys|A Tensorflow based implicit recommender system|61|61|28|NO LICENSE|1|39.303326|Python|{'Python': 100.0}
tf-dqn-simple|Tensorflow Deep Q-Network|27|27|17|MIT License|0|39.301712|Python|{'Python': 100.0}
Bender|Easily craft fast Neural Networks on iOS! Use TensorFlow models. Metal under the hood.|1513|1513|76|Other|18|39.287086|Swift|{'Swift': 89.3, 'Metal': 8.39, 'Objective-C': 2.07, 'Ruby': 0.24}
gold-miner|🥇掘金翻译计划，可能是世界最大最好的英译中技术社区，最懂读者和译者的翻译平台：|14268|14268|2501|NO LICENSE|40|39.27257||{}
jaylyrics_generation_tensorflow|Lyrics Generation Using Seq2seq Model implemented by TensorFlow.|7|7|35|NO LICENSE|0|39.267597|Python|{'Python': 100.0}
TensorFlow-Input-Pipeline|TensorFlow Input Pipeline Examples based on multi-thread and FIFOQueue|48|48|17|NO LICENSE|0|39.26707|Python|{'Python': 100.0}
tensorlayer-chinese|TensorLayer 中文文档|273|273|102|Apache License 2.0|5|39.259506|Python|{'Python': 100.0}
VAE-Tensorflow|A Tensorflow implementation of a Variational Autoencoder for the deep learning course at University of Southern California (USC) in the Fall 2017 Semester.|34|34|14|MIT License|0|39.224022|Jupyter Notebook|{'Jupyter Notebook': 99.16, 'Python': 0.84}
HiddenMarkovModel_TensorFlow|TensorFlow: Viterbi, Forward-Backward and Baum Welch with a Hidden Markov Model (HMM)|56|56|18|NO LICENSE|1|39.21284|Jupyter Notebook|{'Jupyter Notebook': 84.36, 'Python': 15.64}
